"sourcePath","sourceSha256","sourceCategory","importPath","targetRuntimePath","status","calComTests","nerovaTests","featureFlag","licenseMarkers","notes"
"packages/trpc/server/routers/features/map.ts","eca6a1f754d19cdaf363cb80b25457433f464230e8b1c1b5ba2061033b09bf60","trpc","application/main/CalCom/packages/trpc/server/routers/features/map.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/_router.tsx","c5d1e4e4eef5d93a27378fcd02e85a0fbcd70ce84fe32585dd1839cbed479337","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/_router.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/addNotificationsSubscription.handler.ts","9368b2ee4c60e658106eac977323a7a10ed21f4b3e875197f255f9b13f5083b7","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/addNotificationsSubscription.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/addNotificationsSubscription.schema.ts","56dc75e49dc7e9631bab6569177a1e1e7c7cd2beca8f3d12480f4cb31f507e60","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/addNotificationsSubscription.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.handler.ts","f1aec3dfd0767c0d51e04148f4cd5a16e5cd065c32c53b0ae595e51e65fb4573","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.schema.ts","b6340974bc533da53ae918f066478791793f16fc4d453850166778fe865040d5","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.test.ts","d2552bea9c847d74049316a5a486c38e00538b5e5ec0b05f6db4f53a6d0b6bbe","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.ts","ec3e6d0cd5394282b968f17fa413bcabfd4b044e5854d7f824317d80f5c7c49f","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/connectAndJoin.schema.ts","9593f0961a9f2178f4ea2227b644cb767d3e19cabc9a8f4e8bf69f01a4d3f064","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/connectAndJoin.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/eventTypeOrder.handler.ts","fee255c865c1bf44897db0755297fba593344ab61cc4fd914e7d8322900b8c3f","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/eventTypeOrder.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/eventTypeOrder.schema.ts","68614177a5a27e19137e3df91d032144097a2d933d2a5490c4587f43344cbba8","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/eventTypeOrder.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/markNoShow.handler.ts","844cf2686ac8d54128c854c880e9ff4e1bdf6dc7338a639f4ccf9dca85a4591d","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/markNoShow.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/markNoShow.schema.ts","12e1eac3d93e21bb2c3246a80bee7ce4a782f038ee110e8f2694106387dcac8c","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/markNoShow.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/procedures/teamsAndUserProfilesQuery.ts","5c77e88acf1b31e8ca152f872f7f62104230dd3df9317efe36d17bcd7ebedd0d","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/procedures/teamsAndUserProfilesQuery.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/removeNotificationsSubscription.handler.ts","1b95ac735e69da27104d531555de1a06a790716f2c525a3bcf164099f1663005","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/removeNotificationsSubscription.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/removeNotificationsSubscription.schema.ts","d1b2b3c486c71e6fa85c4b8fdd5eaf3e5f0dd0803c667f1fafab52097f2f86b5","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/removeNotificationsSubscription.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/routingFormOrder.handler.ts","f242a4d4891620c819f2886f46dc55c620c93f8c05ebe6d2592aec14369035b2","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/routingFormOrder.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/routingFormOrder.schema.ts","36db69c67c6ab36ecd8462934fc0d5c98673967e3fa60cc571e6d6f306206c79","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/routingFormOrder.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/stripeCustomer.handler.ts","560ef131d67b84734702000756dc33e79cbdaf432473c1e397d8a6adbe4c30ae","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/stripeCustomer.handler.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/stripeCustomer.schema.ts","f761c91419d0a89422a0004ef1a92929dd4d2d5e5c16758654d8b0467d1998c6","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/stripeCustomer.schema.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.handler.ts","d5876bdadf9cb5015198fa679cdc615cb9dbe95a3ee82ccb19a209b50c80b843","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.schema.ts","c71562a9c0c7fe824085eea437f2f51adee394a7ef04245b68c142c7b3ca8515","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.test.ts","b09a074b40a8dd3ad7c652c9f6215aadf0787b39f16892a112d025f971d9b4d4","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.ts","f0c6e07c940b6596afaaed6023166982175f9f50af332e9155f6597ca2b71507","trpc","application/main/CalCom/packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/_router.tsx","0b0e593adfa8c5070aa3ad99d1c21580a446e087f6ee25b82020168124a654b0","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/_router.tsx","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/checkIfUserEmailVerificationRequired.handler.ts","0f85028b9da72f968183e0cb681a0d8309051c516cebb21365ee5c62be2b1b2f","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/checkIfUserEmailVerificationRequired.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/checkIfUserEmailVerificationRequired.schema.ts","80f4b4609e8a3ac179ab4880fac3f0f8a87b1e8dd16e725b5c462c3d16a9c24f","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/checkIfUserEmailVerificationRequired.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/countryCode.handler.ts","f9eafc685c8be29c92d2e349b5fa8b3db3ac0b45f4df5b5dff9b51e686f4212e","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/countryCode.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/countryCode.schema.ts","f761c91419d0a89422a0004ef1a92929dd4d2d5e5c16758654d8b0467d1998c6","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/countryCode.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/event.handler.ts","ef7b017d3d555d3cf007052bc4df40ccbd37faae24e50ca1674de1a7ce28589c","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/event.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/event.schema.ts","46d96b9cd5b85e5c5839304020b889c72eb7e7ff90ba1d8b77950a7cdead203d","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/event.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/markHostAsNoShow.handler.ts","696189d6597a70431b0476be5949687e0303265bca5b903d5104e01d7fb5095f","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/markHostAsNoShow.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/markHostAsNoShow.schema.ts","52251575b970312371f42a1b3ebf4e3c5b50f24f0af4a5d4f6236dbe47452dcc","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/markHostAsNoShow.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/procedures/event.ts","d7a688e1fa20d222dea455bd22ab10b3b136fc3c7c1b8a33b980a02560821531","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/procedures/event.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/samlTenantProduct.handler.ts","eb775951ea6b94f8d5fe6315faadc7dd0a55d9e5845499e56bb8d9f1793b4c4d","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/samlTenantProduct.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/samlTenantProduct.schema.ts","63a5e18e29cf12f138b526ede6160d76db806f1b82e122fabc5c51efd917d1cd","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/samlTenantProduct.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/ssoConnections.handler.ts","e5bbddd5e48be3fc035625e70bd06738379770af4dc862518e064f766e033c46","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/ssoConnections.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/submitRating.handler.ts","2119348d7f330f0d2355f1e43fbe33123dfcfb072be7daa93aff968af41d174b","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/submitRating.handler.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/submitRating.schema.ts","9872a6c633faa658e67ce78892b764f624cbb5d2b3a007227aa94cdc41946649","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/submitRating.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/timezones/_router.tsx","5c7012468da18354564faf5577fe76468a81b5fceea059a6307808f266ec087e","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/timezones/_router.tsx","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/publicViewer/timezones/cityTimezones.schema.ts","8dfda8c79b8cf1483e68217389760fd9106e2fbf82ad58976fb735890aff41b0","trpc","application/main/CalCom/packages/trpc/server/routers/publicViewer/timezones/cityTimezones.schema.ts","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/_router.tsx","30753dcb98a9917c3f9f505939e56e0d20a057ca288ddf7d5dbf8af337a38191","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/_router.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/_router.ts","cb4ddd27de5c927ea33366db0409180c3df3deede6c201f65eab6c510a63022a","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/_router.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/assignFeatureToTeam.handler.ts","d6e288981b4d81269d753a0103280515c6606dbd516d6e4b04c7c34f65096f2c","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/assignFeatureToTeam.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/assignFeatureToTeam.schema.ts","23ddb0c6337ccafdf86812791023a62eff1cf8f96ced2a604dfa3b7d7f01cc95","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/assignFeatureToTeam.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/billingPortalLink.handler.ts","63805a81fdf9820a388c82603b555338d7fba08b1a28b7b55fe19ed759779853","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/billingPortalLink.handler.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/billingPortalLink.schema.ts","465fb3213f0eeb9c205323cecf07e4c48f90c2de1e28e90a9d899bc0598f5d58","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/billingPortalLink.schema.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/createCoupon.handler.ts","0a3123c0c40725f63c1e47856534f510f736ed3981b98205f7330603639b0b23","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/createCoupon.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/createCoupon.schema.ts","47d8631bce806945a28827c3b67326bfb221a275b2efc7ee04852b8e6bfbd177","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/createCoupon.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/createSelfHostedLicenseKey.handler.ts","bc78eda78bc039d9f5637bcc783b51d50015674be3e79a16137a1978e303717c","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/createSelfHostedLicenseKey.handler.ts","","imported","","","cal-com-core","license-file","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/createSelfHostedLicenseKey.schema.ts","48d94f66b81adb6e117dd40c9434f2a5e09a08a582c7df3963eeabac37934b57","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/createSelfHostedLicenseKey.schema.ts","","imported","","","cal-com-core","license-file","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/getSMSLockStateTeamsUsers.handler.ts","c72f806e7f178567f661d8aa64ada078dffb102cd960cb054cca333c1fcbaec5","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/getSMSLockStateTeamsUsers.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/getSMSLockStateTeamsUsers.schema.ts","f761c91419d0a89422a0004ef1a92929dd4d2d5e5c16758654d8b0467d1998c6","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/getSMSLockStateTeamsUsers.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/getTeamsForFeature.handler.ts","b47df2ba9308053664fadc988c853a64550ede22ef7e3e4ae04900f621d5fa3d","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/getTeamsForFeature.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/getTeamsForFeature.schema.ts","c190ba23dbf0fcff77b899dfa8dfee21fa46907c2d586d3c54d0d7adbd15b6f5","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/getTeamsForFeature.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/listPaginated.handler.ts","f2e8cfab91c928150556164b8a88e4ce26d90c1f1e87e7d5eddf1677c2d3bed1","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/listPaginated.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/listPaginated.schema.ts","b0e2e4a1e567abfd348ee22267b77933fa319ba670bbc27089889f9eee2dc92f","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/listPaginated.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/lockUserAccount.handler.test.ts","7176063f60064b88adfdaa1d89efb536f7710cbb3b4d83d46733ca914c93135b","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/lockUserAccount.handler.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/lockUserAccount.handler.ts","d05d4225c4e836674b170b593330d51176bdb6320e861c442801ba73afd5fac1","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/lockUserAccount.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/lockUserAccount.schema.ts","9349a79907b1d7c65cfeb352ae6234d6faffde19edefab13f50f1ebaf75e6794","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/lockUserAccount.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/moveTeamToOrg.handler.ts","0a80bd301536321b4e8607d3ed7f54695af1315378b1ad2a8c69346d864cbad8","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/moveTeamToOrg.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/moveTeamToOrg.schema.ts","a871094d60f02f79c022809bfac4c4b543dcde81dabae32ed2d9aaf9d41dce31","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/moveTeamToOrg.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/removeTwoFactor.handler.ts","a372a920a872f7e18f33e178f21a8c038184d33138614cb174401a06aa6ae470","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/removeTwoFactor.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/removeTwoFactor.schema.ts","cb795079493cb1d39b31df013538d4796649a928d006126d7d84953248723000","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/removeTwoFactor.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/resendPurchaseCompleteEmail.handler.ts","d5ba10143ea994a8b6c16dd923e723441b21b6c116ead4bcc4b877719f6d65d0","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/resendPurchaseCompleteEmail.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/resendPurchaseCompleteEmail.schema.ts","5b784ad42f6962acd155501016387b37668fb339f5e5b37181c4f1761b1d6638","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/resendPurchaseCompleteEmail.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/sendPasswordReset.handler.ts","0bbf49e5a85bcd1a7958931b2455044f418c55daeaaa0002bb5392fa1705d5be","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/sendPasswordReset.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/sendPasswordReset.schema.ts","bc855b9abc4e821670f1afbc5c18ba1514194bb61347b3c2123a17799a0639d9","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/sendPasswordReset.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/setSMSLockState.handler.ts","593af4c70c53f3e364d6e35c79b443a8c6c5e39c2fc2034c6d8a609d7be81689","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/setSMSLockState.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/setSMSLockState.schema.ts","9c7a85d785b45a8b418356153755b628211b46a0d3263d3af84d36e93f515ef1","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/setSMSLockState.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.handler.ts","63c14cd328ad344d93e0120461d9a8222afcac1afe3f5c64ee0febc13c3c2f1b","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.procedure.ts","a72855ef38f6b96f56c5d85727dbb224060676e917483a5a00413102e3eea319","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.procedure.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.schema.ts","eca65879d42b608dfac2792cb9a00dc9aea8b478c29861669009ddd0e9958d50","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/toggleFeatureFlag.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/unassignFeatureFromTeam.handler.ts","8fb5051fd0960c6001620192c8dd9bdced25f50a7caa15ba4ed1572302f78063","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/unassignFeatureFromTeam.handler.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/unassignFeatureFromTeam.schema.ts","4e5a3efd8e0f92aeb523fbf4204ccd672b2437dbb93ac9b6fd57b5ada90835c3","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/unassignFeatureFromTeam.schema.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/verifyWorkflows.handler.ts","db0933545c7c682623b0a6db09cb19f0fdb2350d202cc961e894530e83a5a4e6","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/verifyWorkflows.handler.ts","","imported","","","cal-com-workflows","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/verifyWorkflows.schema.ts","8a6db04366514c0e725ddab0613e376c100efa1595cad3c195b1e3f00a552d42","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/verifyWorkflows.schema.ts","","imported","","","cal-com-workflows","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/_router.ts","42d42ba4847f4fc0dabf1e96a9cdc106684eec75a8b344504dcabc208841d4be","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/_router.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/addToWatchlist.handler.ts","6fcb79bda2ab64d75beddca6a51cb1aa122eaf399a26142cbf478a7e08df5f1d","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/addToWatchlist.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/addToWatchlist.schema.ts","f24971d6fb3b702913fe28420bd4807e7d1d1ef698b8551cc8f5e2f32afa9628","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/addToWatchlist.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/bulkDelete.handler.ts","fadb07fdfbda26dd322ee514371e1abe2151095131af9a732e7bde4a17dcf243","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/bulkDelete.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/bulkDelete.schema.ts","20b73e6cff8b2837fe620bdbe18f2e97cebb2b330e741c511acf9a7b89c3f1ca","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/bulkDelete.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/bulkDismiss.handler.ts","37e6f164cb154f870689c511bb54b89ecc22d425bd0485045d3a9469b2489f04","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/bulkDismiss.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/bulkDismiss.schema.ts","c691d3aa94f4e7a12a6a1197d61ea2f6da3af34bd21b9b69e062bd9d34600d0b","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/bulkDismiss.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/create.handler.ts","3828da9e448481ed34cb91312ff05577e9143e3485505b5c25534f220290e1dd","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/create.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/create.schema.ts","01be228411169a40201ad153f99995056256fcbac05efd2ff18a83e39a7a7189","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/create.schema.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/trpc/server/routers/viewer/admin/watchlist/delete.handler.ts","1a51882b8f93b9c1e85defe1e79f250944566b2b8adb77c6f50a3d4101ce2c2b","trpc","application/main/CalCom/packages/trpc/server/routers/viewer/admin/watchlist/delete.handler.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
